ID,Parent,Type,Name,Path,Module,Docstring,ReturnType,Params,Role,EventLike,NormName,NameCluster,TopGroup,ApiKind,ApiReason
220,200,method,set_window_features,skforecast.recursive._forecaster_recursive_classifier.ForecasterRecursiveClassifier.set_window_features,skforecast.recursive._forecaster_recursive_classifier,"Set new value to the attribute `window_features`. Attributes
`max_size_window_features`, `window_features_names`,
`window_features_class_names` and `window_size` are also updated.

Parameters
----------
window_features : object, list, default None
    Instance or list of instances used to create window features. Window features
    are created from the original time series and are included as predictors.

Returns
-------
None",None,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'window_features', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'object | list[object] | None', 'has_default': True, 'default_repr': 'None'}]",other,False,set_window_features,34,skforecast.recursive,api,public callable/symbol
271,254,method,create_predict_X,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.create_predict_X,skforecast.recursive._forecaster_recursive_multiseries,"Create the predictors needed to predict `steps` ahead. As it is a recursive
process, the predictors are created at each iteration of the prediction
process.

Parameters
----------
steps : int
    Number of steps to predict.
levels : str, list, default None
    Time series to be predicted. If `None` all levels whose last window
    ends at the same datetime index will be predicted together.
last_window : pandas DataFrame, default None
    Series values used to create the predictors (lags) needed in the
    first iteration of the prediction (t + 1).
    If `last_window = None`, the values stored in `self.last_window_` are
    used to calculate the initial predictors, and the predictions start
    right after training data.
exog : pandas Series, pandas DataFrame, default None
    Exogenous variable/s included as predictor/s.
suppress_warnings : bool, default False
    If `True`, skforecast warnings will be suppressed during the prediction
    process. See skforecast.exceptions.warn_skforecast_categories for more
    information.
check_inputs : bool, default True
    If `True`, the input is checked for possible warnings and errors
    with the `check_predict_input` function. This argument is created
    for internal use and is not recommended to be changed.

Returns
-------
X_predict : pandas DataFrame
    Long-format DataFrame with the predictors. The columns are `level` and
    one column for each predictor. The index is the same as the prediction
    index.",pd.DataFrame,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'steps', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': False, 'default_repr': ''}, {'name': 'levels', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | list[str] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'last_window', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | dict[str, pd.Series | pd.DataFrame] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}, {'name': 'check_inputs', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}]",other,False,create_predict,25,skforecast.recursive,api,public callable/symbol
265,254,method,create_sample_weights,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.create_sample_weights,skforecast.recursive._forecaster_recursive_multiseries,"Create weights for each observation according to the forecaster's attributes
`series_weights` and `weight_func`. The resulting weights are product of both
types of weights.

Parameters
----------
series_names_in_ : list
    Names of the series (levels) used during training.
X_train : pandas DataFrame
    Dataframe created with the `create_train_X_y` method, first return.

Returns
-------
weights : numpy ndarray
    Weights to use in `fit` method.",np.ndarray,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'series_names_in_', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'list', 'has_default': False, 'default_repr': ''}, {'name': 'X_train', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame', 'has_default': False, 'default_repr': ''}]",sampling,False,create_sample_weights,20,skforecast.recursive,api,public callable/symbol
262,254,method,create_train_X_y,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.create_train_X_y,skforecast.recursive._forecaster_recursive_multiseries,"Create training matrices from multiple time series and exogenous
variables. See Notes section for more details depending on the type of
`series` and `exog`.

Parameters
----------
series : pandas DataFrame, dict
    Training time series.
exog : pandas Series, pandas DataFrame, dict, default None
    Exogenous variable/s included as predictor/s.
suppress_warnings : bool, default False
    If `True`, skforecast warnings will be suppressed during the creation
    of the training matrices. See skforecast.exceptions.warn_skforecast_categories
    for more information.

Returns
-------
X_train : pandas DataFrame
    Training values (predictors).
y_train : pandas Series
    Values (target) of the time series related to each row of `X_train`.

Notes
-----
- If `series` is a wide-format pandas DataFrame, each column represents a
different time series, and the index must be either a `DatetimeIndex` or
a `RangeIndex` with frequency or step size, as appropriate
- If `series` is a long-format pandas DataFrame with a MultiIndex, the
first level of the index must contain the series IDs, and the second
level must be a `DatetimeIndex` with the same frequency across all series.
- If series is a dictionary, each key must be a series ID, and each value
must be a named pandas Series. All series must have the same index, which
must be either a `DatetimeIndex` or a `RangeIndex`, and they must share the
same frequency or step size, as appropriate.
- If `exog` is a wide-format pandas DataFrame, it must share the same
index type as series. Each column represents a different exogenous variable,
and the same values are applied to all time series.
- If `exog` is a long-format pandas Series or DataFrame with a MultiIndex,
the first level contains the series IDs to which it belongs, and the second
level must be a pandas `DatetimeIndex`. Each exogenous variable must be
represented as a separate column.
- If `exog` is a dictionary, each key must correspond to a series ID, and
each value must be either a named pandas `Series` or `DataFrame` with the
same index type as `series`, or `None`. It is not required for all series
to contain all exogenous variables, but data types must be consistent
across series for each variable.","tuple[pd.DataFrame, pd.Series]","[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'series', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame | dict[str, pd.Series | pd.DataFrame]', 'has_default': False, 'default_repr': ''}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | dict[str, pd.Series | pd.DataFrame] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}]",model_fit,False,create_train,18,skforecast.recursive,api,public callable/symbol
266,254,method,fit,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.fit,skforecast.recursive._forecaster_recursive_multiseries,"Training Forecaster. See Notes section for more details depending on
the type of `series` and `exog`.

Additional arguments to be passed to the `fit` method of the estimator
can be added with the `fit_kwargs` argument when initializing the forecaster.

Parameters
----------
series : pandas DataFrame, dict
    Training time series.
exog : pandas Series, pandas DataFrame, dict, default None
    Exogenous variable/s included as predictor/s.
store_last_window : bool, list, default True
    Whether or not to store the last window (`last_window_`) of training data.

    - If `True`, last window is stored for all series.
    - If `list`, last window is stored for the series present in the list.
    - If `False`, last window is not stored.
store_in_sample_residuals : bool, default False
    If `True`, in-sample residuals will be stored in the forecaster object
    after fitting (`in_sample_residuals_` and `in_sample_residuals_by_bin_`
    attributes).
    If `False`, only the intervals of the bins are stored.
random_state : int, default 123
    Set a seed for the random generator so that the stored sample
    residuals are always deterministic.
suppress_warnings : bool, default False
    If `True`, skforecast warnings will be suppressed during the training
    process. See skforecast.exceptions.warn_skforecast_categories for more
    information.

Returns
-------
None

Notes
-----
- If `series` is a wide-format pandas DataFrame, each column represents a
different time series, and the index must be either a `DatetimeIndex` or
a `RangeIndex` with frequency or step size, as appropriate
- If `series` is a long-format pandas DataFrame with a MultiIndex, the
first level of the index must contain the series IDs, and the second
level must be a `DatetimeIndex` with the same frequency across all series.
- If series is a dictionary, each key must be a series ID, and each value
must be a named pandas Series. All series must have the same index, which
must be either a `DatetimeIndex` or a `RangeIndex`, and they must share the
same frequency or step size, as appropriate.
- If `exog` is a wide-format pandas DataFrame, it must share the same
index type as series. Each column represents a different exogenous variable,
and the same values are applied to all time series.
- If `exog` is a long-format pandas Series or DataFrame with a MultiIndex,
the first level contains the series IDs to which it belongs, and the second
level must be a pandas `DatetimeIndex`. Each exogenous variable must be
represented as a separate column.
- If `exog` is a dictionary, each key must correspond to a series ID, and
each value must be either a named pandas `Series` or `DataFrame` with the
same index type as `series`, or `None`. It is not required for all series
to contain all exogenous variables, but data types must be consistent
across series for each variable.",None,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'series', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame | dict[str, pd.Series | pd.DataFrame]', 'has_default': False, 'default_repr': ''}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | dict[str, pd.Series | pd.DataFrame] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'store_last_window', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool | list[str]', 'has_default': True, 'default_repr': 'True'}, {'name': 'store_in_sample_residuals', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}, {'name': 'random_state', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '123'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}]",model_fit,False,fit,2,skforecast.recursive,api,public callable/symbol
285,254,method,get_feature_importances,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.get_feature_importances,skforecast.recursive._forecaster_recursive_multiseries,"Return feature importances of the estimator stored in the
forecaster. Only valid when estimator stores internally the feature
importances in the attribute `feature_importances_` or `coef_`.

Parameters
----------
sort_importance: bool, default True
    If `True`, sorts the feature importances in descending order.

Returns
-------
feature_importances : pandas DataFrame
    Feature importances associated with each predictor.",pd.DataFrame,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'sort_importance', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}]",other,False,get_feature_importances,37,skforecast.recursive,api,public callable/symbol
272,254,method,predict,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.predict,skforecast.recursive._forecaster_recursive_multiseries,"Predict n steps ahead. It is an recursive process in which, each prediction,
is used as a predictor for the next step. Only levels whose last window
ends at the same datetime index can be predicted together.

Parameters
----------
steps : int
    Number of steps to predict.
levels : str, list, default None
    Time series to be predicted. If `None` all levels whose last window
    ends at the same datetime index will be predicted together.
last_window : pandas DataFrame, default None
    Series values used to create the predictors (lags) needed in the
    first iteration of the prediction (t + 1).
    If `last_window = None`, the values stored in `self.last_window_` are
    used to calculate the initial predictors, and the predictions start
    right after training data.
exog : pandas Series, pandas DataFrame, dict, default None
    Exogenous variable/s included as predictor/s.
suppress_warnings : bool, default False
    If `True`, skforecast warnings will be suppressed during the prediction
    process. See skforecast.exceptions.warn_skforecast_categories for more
    information.
check_inputs : bool, default True
    If `True`, the input is checked for possible warnings and errors
    with the `check_predict_input` function. This argument is created
    for internal use and is not recommended to be changed.

Returns
-------
predictions : pandas DataFrame
    Long-format DataFrame with the predictions. The columns are `level`
    and `pred`.",pd.DataFrame,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'steps', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': False, 'default_repr': ''}, {'name': 'levels', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | list[str] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'last_window', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | dict[str, pd.Series | pd.DataFrame] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}, {'name': 'check_inputs', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}]",other,False,predict,26,skforecast.recursive,api,public callable/symbol
273,254,method,predict_bootstrapping,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.predict_bootstrapping,skforecast.recursive._forecaster_recursive_multiseries,"Generate multiple forecasting predictions using a bootstrapping process.
By sampling from a collection of past observed errors (the residuals),
each iteration of bootstrapping generates a different set of predictions.
Only levels whose last window ends at the same datetime index can be
predicted together. See the References section for more information.

Parameters
----------
steps : int
    Number of steps to predict.
levels : str, list, default None
    Time series to be predicted. If `None` all levels whose last window
    ends at the same datetime index will be predicted together.
last_window : pandas DataFrame, default None
    Series values used to create the predictors (lags) needed in the
    first iteration of the prediction (t + 1).
    If `last_window = None`, the values stored in `self.last_window_` are
    used to calculate the initial predictors, and the predictions start
    right after training data.
exog : pandas Series, pandas DataFrame, dict, default None
    Exogenous variable/s included as predictor/s.
n_boot : int, default 250
    Number of bootstrapping iterations to perform when estimating prediction
    intervals.
use_in_sample_residuals : bool, default True
    If `True`, residuals from the training data are used as proxy of
    prediction error to create predictions.
    If `False`, out of sample residuals (calibration) are used.
    Out-of-sample residuals must be precomputed using Forecaster's
    `set_out_sample_residuals()` method.
use_binned_residuals : bool, default True
    If `True`, residuals are selected based on the predicted values
    (binned selection).
    If `False`, residuals are selected randomly.
    **New in version 0.15.0**
random_state : int, default 123
    Seed for the random number generator to ensure reproducibility.
suppress_warnings : bool, default False
    If `True`, skforecast warnings will be suppressed during the prediction
    process. See skforecast.exceptions.warn_skforecast_categories for more
    information.

Returns
-------
boot_predictions : pandas DataFrame
    Long-format DataFrame with the bootstrapping predictions. The columns
    are `level`, `pred_boot_0`, `pred_boot_1`, ..., `pred_boot_n_boot`.

References
----------
.. [1] Forecasting: Principles and Practice (3rd ed) Rob J Hyndman and George Athanasopoulos.
       https://otexts.com/fpp3/prediction-intervals.html",pd.DataFrame,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'steps', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': False, 'default_repr': ''}, {'name': 'levels', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | list[str] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'last_window', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | dict[str, pd.Series | pd.DataFrame] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'n_boot', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '250'}, {'name': 'use_in_sample_residuals', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'use_binned_residuals', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'random_state', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '123'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}]",other,False,predict_bootstrapping,27,skforecast.recursive,api,public callable/symbol
277,254,method,predict_dist,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.predict_dist,skforecast.recursive._forecaster_recursive_multiseries,"Fit a given probability distribution for each step. After generating
multiple forecasting predictions through a bootstrapping process, each
step is fitted to the given distribution.

Parameters
----------
steps : int
    Number of steps to predict.
distribution : object
    A distribution object from scipy.stats with methods `_pdf` and `fit`.
    For example scipy.stats.norm.
levels : str, list, default None
    Time series to be predicted. If `None` all levels whose last window
    ends at the same datetime index will be predicted together.
last_window : pandas DataFrame, default None
    Series values used to create the predictors (lags) needed in the
    first iteration of the prediction (t + 1).
    If `last_window = None`, the values stored in `self.last_window_` are
    used to calculate the initial predictors, and the predictions start
    right after training data.
exog : pandas Series, pandas DataFrame, dict, default None
    Exogenous variable/s included as predictor/s.
n_boot : int, default 250
    Number of bootstrapping iterations to perform when estimating prediction
    intervals.
use_in_sample_residuals : bool, default True
    If `True`, residuals from the training data are used as proxy of
    prediction error to create predictions.
    If `False`, out of sample residuals (calibration) are used.
    Out-of-sample residuals must be precomputed using Forecaster's
    `set_out_sample_residuals()` method.
use_binned_residuals : bool, default True
    If `True`, residuals are selected based on the predicted values
    (binned selection).
    If `False`, residuals are selected randomly.
    **New in version 0.15.0**
random_state : int, default 123
    Seed for the random number generator to ensure reproducibility.
suppress_warnings : bool, default False
    If `True`, skforecast warnings will be suppressed during the prediction
    process. See skforecast.exceptions.warn_skforecast_categories for more
    information.

Returns
-------
predictions : pandas DataFrame
    Long-format DataFrame with the parameters of the fitted distribution
    for each step. The columns are `level`, `param_0`, `param_1`, ...,
    `param_n`, where `param_i` are the parameters of the distribution.

References
----------
.. [1] Forecasting: Principles and Practice (3rd ed) Rob J Hyndman and George Athanasopoulos.
       https://otexts.com/fpp3/prediction-intervals.html",pd.DataFrame,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'steps', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': False, 'default_repr': ''}, {'name': 'distribution', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'object', 'has_default': False, 'default_repr': ''}, {'name': 'levels', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | list[str] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'last_window', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | dict[str, pd.Series | pd.DataFrame] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'n_boot', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '250'}, {'name': 'use_in_sample_residuals', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'use_binned_residuals', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'random_state', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '123'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}]",other,False,predict_dist,31,skforecast.recursive,api,public callable/symbol
275,254,method,predict_interval,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.predict_interval,skforecast.recursive._forecaster_recursive_multiseries,"Predict n steps ahead and estimate prediction intervals using either
bootstrapping or conformal prediction methods. Refer to the References
section for additional details on these methods.

Parameters
----------
steps : int
    Number of steps to predict.
levels : str, list, default None
    Time series to be predicted. If `None` all levels whose last window
    ends at the same datetime index will be predicted together.
last_window : pandas DataFrame, default None
    Series values used to create the predictors (lags) needed in the
    first iteration of the prediction (t + 1).
    If `last_window = None`, the values stored in `self.last_window_` are
    used to calculate the initial predictors, and the predictions start
    right after training data.
exog : pandas Series, pandas DataFrame, dict, default None
    Exogenous variable/s included as predictor/s.
method : str, default 'conformal'
    Technique used to estimate prediction intervals. Available options:

    - 'bootstrapping': Bootstrapping is used to generate prediction
    intervals [1]_.
    - 'conformal': Employs the conformal prediction split method for
    interval estimation [2]_.
interval : float, list, tuple, default [5, 95]
    Confidence level of the prediction interval. Interpretation depends
    on the method used:

    - If `float`, represents the nominal (expected) coverage (between 0
    and 1). For instance, `interval=0.95` corresponds to `[2.5, 97.5]`
    percentiles.
    - If `list` or `tuple`, defines the exact percentiles to compute, which
    must be between 0 and 100 inclusive. For example, interval
    of 95% should be as `interval = [2.5, 97.5]`.
    - When using `method='conformal'`, the interval must be a float or
    a list/tuple defining a symmetric interval.
n_boot : int, default 250
    Number of bootstrapping iterations to perform when estimating prediction
    intervals.
use_in_sample_residuals : bool, default True
    If `True`, residuals from the training data are used as proxy of
    prediction error to create predictions.
    If `False`, out of sample residuals (calibration) are used.
    Out-of-sample residuals must be precomputed using Forecaster's
    `set_out_sample_residuals()` method.
use_binned_residuals : bool, default True
    If `True`, residuals are selected based on the predicted values
    (binned selection).
    If `False`, residuals are selected randomly.
    **New in version 0.15.0**
random_state : int, default 123
    Seed for the random number generator to ensure reproducibility.
suppress_warnings : bool, default False
    If `True`, skforecast warnings will be suppressed during the prediction
    process. See skforecast.exceptions.warn_skforecast_categories for more
    information.

Returns
-------
predictions : pandas DataFrame
    Long-format DataFrame with the predictions and the lower and upper
    bounds of the estimated interval. The columns are `level`, `pred`,
    `lower_bound`, `upper_bound`.

References
----------
.. [1] Forecasting: Principles and Practice (3rd ed) Rob J Hyndman and George Athanasopoulos.
       https://otexts.com/fpp3/prediction-intervals.html

.. [2] MAPIE - Model Agnostic Prediction Interval Estimator.
       https://mapie.readthedocs.io/en/stable/theoretical_description_regression.html#the-split-method",pd.DataFrame,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'steps', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': False, 'default_repr': ''}, {'name': 'levels', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | list[str] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'last_window', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | dict[str, pd.Series | pd.DataFrame] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'method', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str', 'has_default': True, 'default_repr': ""'conformal'""}, {'name': 'interval', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'float | list[float] | tuple[float]', 'has_default': True, 'default_repr': '[5, 95]'}, {'name': 'n_boot', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '250'}, {'name': 'use_in_sample_residuals', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'use_binned_residuals', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'random_state', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '123'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}]",other,False,predict_interval,29,skforecast.recursive,api,public callable/symbol
276,254,method,predict_quantiles,skforecast.recursive._forecaster_recursive_multiseries.ForecasterRecursiveMultiSeries.predict_quantiles,skforecast.recursive._forecaster_recursive_multiseries,"Calculate the specified quantiles for each step. After generating
multiple forecasting predictions through a bootstrapping process, each
quantile is calculated for each step.

Parameters
----------
steps : int
    Number of steps to predict.
levels : str, list, default None
    Time series to be predicted. If `None` all levels whose last window
    ends at the same datetime index will be predicted together.
last_window : pandas DataFrame, default None
    Series values used to create the predictors (lags) needed in the
    first iteration of the prediction (t + 1).
    If `last_window = None`, the values stored in `self.last_window_` are
    used to calculate the initial predictors, and the predictions start
    right after training data.
exog : pandas Series, pandas DataFrame, dict, default None
    Exogenous variable/s included as predictor/s.
quantiles : list, tuple, default [0.05, 0.5, 0.95]
    Sequence of quantiles to compute, which must be between 0 and 1
    inclusive. For example, quantiles of 0.05, 0.5 and 0.95 should be as
    `quantiles = [0.05, 0.5, 0.95]`.
n_boot : int, default 250
    Number of bootstrapping iterations to perform when estimating quantiles.
use_in_sample_residuals : bool, default True
    If `True`, residuals from the training data are used as proxy of
    prediction error to create predictions.
    If `False`, out of sample residuals (calibration) are used.
    Out-of-sample residuals must be precomputed using Forecaster's
    `set_out_sample_residuals()` method.
use_binned_residuals : bool, default True
    If `True`, residuals are selected based on the predicted values
    (binned selection).
    If `False`, residuals are selected randomly.
    **New in version 0.15.0**
random_state : int, default 123
    Seed for the random number generator to ensure reproducibility.
suppress_warnings : bool, default False
    If `True`, skforecast warnings will be suppressed during the prediction
    process. See skforecast.exceptions.warn_skforecast_categories for more
    information.

Returns
-------
predictions : pandas DataFrame
    Long-format DataFrame with the quantiles predicted by the forecaster.
    For example, if `quantiles = [0.05, 0.5, 0.95]`, the columns are
    `level`, `q_0.05`, `q_0.5`, `q_0.95`.

References
----------
.. [1] Forecasting: Principles and Practice (3rd ed) Rob J Hyndman and George Athanasopoulos.
       https://otexts.com/fpp3/prediction-intervals.html",pd.DataFrame,"[{'name': 'self', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': '', 'has_default': False, 'default_repr': ''}, {'name': 'steps', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': False, 'default_repr': ''}, {'name': 'levels', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'str | list[str] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'last_window', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.DataFrame | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'exog', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'pd.Series | pd.DataFrame | dict[str, pd.Series | pd.DataFrame] | None', 'has_default': True, 'default_repr': 'None'}, {'name': 'quantiles', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'list[float] | tuple[float]', 'has_default': True, 'default_repr': '[0.05, 0.5, 0.95]'}, {'name': 'n_boot', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '250'}, {'name': 'use_in_sample_residuals', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'use_binned_residuals', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'True'}, {'name': 'random_state', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'int', 'has_default': True, 'default_repr': '123'}, {'name': 'suppress_warnings', 'kind': 'POSITIONAL_OR_KEYWORD', 'annotation': 'bool', 'has_default': True, 'default_repr': 'False'}]",other,False,predict_quantiles,30,skforecast.recursive,api,public callable/symbol
